stanitsa-razdorskaya;Станица Раздорская;Ростовская область;rostovskaya-obl;из станицы Раздорская;55.142838;61.417475
stanitsa-ust-bystryanskaya;Станица Усть-Быстрянская;Ростовская область;rostovskaya-obl;из станицы Усть-Быстрянская;55.142838;61.417475
stanitsa-sladkaya-balka;Станица Сладкая Балка;Ростовская область;rostovskaya-obl;из станицы Сладкая Балка;55.142838;61.417475
stanitsa-kalininskaya-rostovskaya-obl;Станица Калининская;Ростовская область;rostovskaya-obl;из станицы Калининская;55.142838;61.417475
stanitsa-kamyshevskaya;Станица Камышевская;Ростовская область;rostovskaya-obl;из станицы Камышевская;55.142838;61.417475
stanitsa-krasnoyarskaya-rostovskaya-obl;Станица Красноярская;Ростовская область;rostovskaya-obl;из станицы Красноярская;55.142838;61.417475
stanitsa-kumshatskaya;Станица Кумшацкая;Ростовская область;rostovskaya-obl;из станицы Кумшацкая;55.142838;61.417475
stanitsa-loznovskaya;Станица Лозновская;Ростовская область;rostovskaya-obl;из станицы Лозновская;55.142838;61.417475
stanitsa-markinskaya;Станица Маркинская;Ростовская область;rostovskaya-obl;из станицы Маркинская;55.142838;61.417475
stanitsa-novotsimlyanskaya;Станица Новоцимлянская;Ростовская область;rostovskaya-obl;из станицы Новоцимлянская;55.142838;61.417475
stanitsa-ternovskaya-rostovskaya-obl;Станица Терновская;Ростовская область;rostovskaya-obl;из станицы Терновская;55.142838;61.417475
stanitsa-khoroshevskaya;Станица Хорошевская;Ростовская область;rostovskaya-obl;из станицы Хорошевская;55.142838;61.417475
gorod-tsimlyansk;Город Цимлянск;Ростовская область;rostovskaya-obl;из города Цимлянск;55.142838;61.417475
stanitsa-veshenskaya;Станица Вешенская;Ростовская область;rostovskaya-obl;из станицы Вешенская;55.142838;61.417475
stanitsa-bazkovskaya;Станица Базковская;Ростовская область;rostovskaya-obl;из станицы Базковская;55.142838;61.417475
stanitsa-elanskaya;Станица Еланская;Ростовская область;rostovskaya-obl;из станицы Еланская;55.142838;61.417475
gorod-ryazan;Город Рязань;Рязанская область;ryazanskaya-obl;из города Рязань;55.142838;61.417475
gorod-sasovo;Город Сасово;Рязанская область;ryazanskaya-obl;из города Сасово;55.142838;61.417475
gorod-skopin;Город Скопин;Рязанская область;ryazanskaya-obl;из города Скопин;55.142838;61.417475
gorod-kasimov;Город Касимов;Рязанская область;ryazanskaya-obl;из города Касимов;55.142838;61.417475
gorod-ryazan-ryazanskaya-obl;Город Рязань;Рязанская область;ryazanskaya-obl;из города Рязань;55.142838;61.417475
rp-ermish;Рабочий поселок Ермишь;Рязанская область;ryazanskaya-obl;из рабочего поселка Ермишь;55.142838;61.417475
rp-kadom;Рабочий поселок Кадом;Рязанская область;ryazanskaya-obl;из рабочего поселка Кадом;55.142838;61.417475
rp-burgaz;Рабочий поселок Бургаз;Рязанская область;ryazanskaya-obl;из рабочего поселка Бургаз;55.142838;61.417475
rp-gus-zheleznyy;Рабочий поселок Гусь-Железный;Рязанская область;ryazanskaya-obl;из рабочего поселка Гусь-Железный;55.142838;61.417475
rp-elatma;Рабочий поселок Елатьма;Рязанская область;ryazanskaya-obl;из рабочего поселка Елатьма;55.142838;61.417475
rp-lashma;Рабочий поселок Лашма;Рязанская область;ryazanskaya-obl;из рабочего поселка Лашма;55.142838;61.417475
rp-syntul;Рабочий поселок Сынтул;Рязанская область;ryazanskaya-obl;из рабочего поселка Сынтул;55.142838;61.417475
gorod-kasimov-ryazanskaya-obl;Город Касимов;Рязанская область;ryazanskaya-obl;из города Касимов;55.142838;61.417475
rp-tuma;Рабочий поселок Тума;Рязанская область;ryazanskaya-obl;из рабочего поселка Тума;55.142838;61.417475
gorod-spas-klepiki;Город Спас-Клепики;Рязанская область;ryazanskaya-obl;из города Спас-Клепики;55.142838;61.417475
gorod-korablino;Город Кораблино;Рязанская область;ryazanskaya-obl;из города Кораблино;55.142838;61.417475
rp-miloslavskoe;Рабочий поселок Милославское;Рязанская область;ryazanskaya-obl;из рабочего поселка Милославское;55.142838;61.417475
rp-tsentralnyy-ryazanskaya-obl;Рабочий поселок Центральный;Рязанская область;ryazanskaya-obl;из рабочего поселка Центральный;55.142838;61.417475
rp-oktyabrskiy-ryazanskaya-obl;Рабочий поселок Октябрьский;Рязанская область;ryazanskaya-obl;из рабочего поселка Октябрьский;55.142838;61.417475
pgt-klasson;ПГТ Классон;Рязанская область;ryazanskaya-obl;из ПГТ Классон;55.142838;61.417475
gorod-mikhaylov;Город Михайлов;Рязанская область;ryazanskaya-obl;из города Михайлов;55.142838;61.417475
rp-oktyabrskiy-ryazanskaya-obl;Рабочий поселок Октябрьский;Рязанская область;ryazanskaya-obl;из рабочего поселка Октябрьский;55.142838;61.417475
rp-aleksandro-nevskiy;Рабочий поселок Александро-Невский;Рязанская область;ryazanskaya-obl;из рабочего поселка Александро-Невский;55.142838;61.417475
